std,ptp,roughness,p5,p95,skewness,kurtosis,tic_id,sector,cache_file,anomaly_score
0.13672460706390588,0.9024631660121041,0.14016036479661145,0.7913579110474823,1.2590865757253105,0.2200279809717244,-0.2929796444563868,348841203,68,TIC348841203_sector68.npy,0.7342961689697615
0.134924949613135,0.8720650148011561,0.1488149525892163,0.7731758885904468,1.2234598810212132,0.06711281541034138,0.02613778448530457,382303117,30,TIC382303117_sector30.npy,0.7329746334770717
0.11922148448295175,1.1011254456336474,0.08313668530656375,0.8268516849675244,1.2049206533365957,0.365919212282544,2.5028350562950177,350297825,4,TIC350297825_sector4.npy,0.7320714143822782
0.12730884367742318,1.2473209271366765,0.13317262524412252,0.793907902886944,1.2072207701985358,0.11845457370487684,0.9449643014104456,348841203,64,TIC348841203_sector64.npy,0.7314953435878394
0.10836305272110651,1.078255392088031,0.07219091221419427,0.8570839774866842,1.2078000017456447,1.1484956801026385,3.593305055481401,350297825,8,TIC350297825_sector8.npy,0.7307652504323371
0.11374588537497526,1.1245872228054483,0.07489247913396144,0.8458037610173034,1.1986741305954458,0.6801123055283577,2.998841659098993,350297825,7,TIC350297825_sector7.npy,0.7299361398481345
0.1250130807625994,0.8409007678445136,0.11904256276227641,0.8204634022711936,1.2236464012337516,0.6060348104227273,1.3676719267130526,348841203,87,TIC348841203_sector87.npy,0.7288149172208496
0.1349811132601044,0.7941296816496636,0.13595598353505672,0.7598749351750111,1.2066239203383002,-0.15137800379016322,-0.06000511099525774,382303117,98,TIC382303117_sector98.npy,0.7281979322528571
0.13282733197899213,0.8864713459122652,0.14516288299910082,0.7815887987368152,1.2178006460731852,-0.18045827131663097,0.038551157325427354,382303117,62,TIC382303117_sector62.npy,0.7266440526583604
0.13007696294395782,0.9713457789995262,0.13338785488655377,0.771188605702871,1.1990151265487878,-0.06582557441301279,0.045058622624868594,382303117,97,TIC382303117_sector97.npy,0.725991932735748
0.13050806276974536,1.0760879108764563,0.14595744644160347,0.7931521849981606,1.2111804218350355,-0.03953679477049255,0.4223633183539395,348841203,63,TIC348841203_sector63.npy,0.7246210688981585
0.12426360057311249,1.153384790362987,0.08507532334422085,0.8240716591825111,1.210295809980166,0.22213856176858815,1.7126255386460345,350297825,5,TIC350297825_sector5.npy,0.7235685681465062
0.1336282906532855,0.8868592096747652,0.14065903291340037,0.7779076862054064,1.2140623065009433,-0.07535674453402173,-0.10138745393407556,348841203,65,TIC348841203_sector65.npy,0.7233753955762162
0.10269189545431376,0.9681214250894137,0.1031623183573592,0.8557399510459934,1.1608895953440963,0.9368418579554519,4.214372423508337,350297825,35,TIC350297825_sector35.npy,0.7212642344339013
0.11872815702993143,0.9712188536853456,0.07795034807548311,0.8472263586474801,1.2294813457030827,0.7661164219996045,1.5889225336312371,350297825,27,TIC350297825_sector27.npy,0.7205186546781228
0.13493258136089287,0.9672266558898643,0.13304287327001912,0.7924633885260279,1.2120418581235595,-0.09482127627422751,-0.27654961165684133,382303117,64,TIC382303117_sector64.npy,0.7202725897313922
0.08675685635554503,1.1789250722804825,0.09323309655390835,0.8740004275194693,1.1455958244072546,0.6084095761579024,4.577646595236191,350297825,33,TIC350297825_sector33.npy,0.7190309240144849
0.12991279708287992,1.0294940215091155,0.13850562363348604,0.7909629973970879,1.2136888067450562,0.05772320711679037,0.09781191700776803,382303117,88,TIC382303117_sector88.npy,0.7177897122089499
0.11763234531449958,0.9750596338573727,0.07594161318344562,0.8060777594809149,1.195975652166308,0.454134170514476,1.649527559490335,350297825,9,TIC350297825_sector9.npy,0.7169004639133131
0.1298565258508124,0.8647034870094032,0.14064941842532494,0.7832489605069856,1.2155236776565836,0.029980096369912976,-0.014685910188018791,348841203,62,TIC348841203_sector62.npy,0.7164186230898578
0.12691954676767397,0.755372535662485,0.13021800475452003,0.7693752472074449,1.2049181805731035,0.019439353486538996,0.056182068634708315,382303117,37,TIC382303117_sector37.npy,0.7161330166972144
0.128722435671611,0.8294725832464367,0.13601783796365444,0.7850930475019259,1.2146481577786206,0.062384498897375365,-0.06415213848288559,348841203,88,TIC348841203_sector88.npy,0.7132748672432403
0.12508974513523277,0.9996693574777988,0.13675182099331554,0.7935819808906988,1.198683676848077,0.025285756216689385,0.17585845250534282,382303117,36,TIC382303117_sector36.npy,0.7131119691596819
0.1260534399552066,0.8978324735666405,0.1401843815394342,0.7928421735442084,1.207995981774018,-0.030322468058361314,0.15869825576129193,382303117,34,TIC382303117_sector34.npy,0.7126296505437212
0.08901705056524938,1.05379898544183,0.09572347215570791,0.8743832396157367,1.1484850974062757,0.5381411197824267,3.590030488205219,350297825,63,TIC350297825_sector63.npy,0.7124790268251295
0.1273109213741402,0.8625015567436625,0.14384207787373732,0.7942478897703863,1.2088290303706644,0.08695146009444056,0.09297199785063404,382303117,89,TIC382303117_sector89.npy,0.7122188647972065
